CHA,1996,0,0,0,0,4,7,271,16,0
CHA,2000,0,0,0,0,3,8,300,33,0
CHA,2004,0,0,0,0,1,9,301,3,0
CHA,2008,0,0,0,0,2,10,302,5,0
CHA,2012,0,0,0,0,2,11,302,3,0
CHA,2016,0,0,0,0,2,12,306,5,0
CHA,2020,0,0,0,0,3,13,339,34,0
CHA,2024,0,0,0,0,3,14,329,6,0
CHI,1912,0,0,0,0,28,1,102,26,0
CHI,1920,0,0,0,0,2,2,156,58,0
CHI,1924,0,0,0,0,18,3,126,12,0
CHI,1928,0,1,0,1,46,4,109,2,1
CHI,1936,0,0,0,0,56,5,129,14,0
CHI,1948,0,0,0,0,72,6,136,9,0
CHI,1952,0,2,0,2,80,7,149,13,0
CHI,1956,0,2,2,4,43,8,151,2,0
CHI,1960,0,0,0,0,9,9,150,4,0
CHI,1964,0,0,0,0,16,10,163,13,0
CHI,1968,0,0,0,0,25,11,172,13,0
CHI,1972,0,0,0,0,13,12,195,23,0
CHI,1976,0,0,0,0,9,13,198,13,0
CHI,1984,0,0,0,0,64,14,221,18,0
CHI,1988,0,1,0,1,23,15,237,17,0
CHI,1992,0,0,0,0,15,16,257,20,0
CHI,1996,0,0,0,0,24,17,271,16,0
CHI,2000,0,0,1,1,42,18,300,33,0
CHI,2004,2,0,1,3,28,19,301,3,0
CHI,2008,0,1,0,1,29,20,302,5,0
CHI,2012,0,0,0,0,44,21,302,3,0
CHI,2016,0,0,0,0,47,22,306,5,0
CHI,2020,0,0,0,0,63,23,339,34,0
CHI,2024,1,1,0,2,52,24,329,6,0
CHN,1932,0,0,0,0,2,1,117,9,0
CHN,1936,0,0,0,0,65,2,129,14,0
CHN,1948,0,0,0,0,33,3,136,9,0
CHN,1952,0,0,0,0,1,4,149,13,0
CHN,1984,15,8,9,32,281,5,221,18,1
CHN,1988,5,11,12,28,403,6,237,17,0
CHN,1992,16,22,15,53,365,7,257,20,0
CHN,1996,16,22,12,50,382,8,271,16,0
CHN,2000,28,16,14,58,393,9,300,33,0
CHN,2004,32,17,14,63,487,10,301,3,0
CHN,2008,51,21,28,100,646,11,302,5,0
CHN,2012,38,27,23,88,442,12,302,3,0
CHN,2016,26,18,26,70,456,13,306,5,0
CHN,2020,38,32,18,88,521,14,339,34,0
CHN,2024,40,27,24,91,510,15,329,6,0
CIV,1964,0,0,0,0,10,1,163,13,0
CIV,1968,0,0,0,0,11,2,172,13,0
CIV,1972,0,0,0,0,13,3,195,23,0
CIV,1976,0,0,0,0,11,4,198,13,0
CIV,1984,0,1,0,1,18,5,221,18,1
CIV,1988,0,0,0,0,29,6,237,17,0
CIV,1992,0,0,0,0,18,7,257,20,0
CIV,1996,0,0,0,0,13,8,271,16,0
CIV,2000,0,0,0,0,18,9,300,33,0
CIV,2004,0,0,0,0,5,10,301,3,0
CIV,2008,0,0,0,0,22,11,302,5,0
CIV,2012,0,0,0,0,10,12,302,3,0
CIV,2016,1,0,1,2,15,13,306,5,0
CIV,2020,0,0,1,1,32,14,339,34,0
CIV,2024,0,0,1,1,18,15,329,6,0
CMR,1964,0,0,0,0,2,1,163,13,0
CMR,1968,0,1,0,1,5,2,172,13,1
CMR,1972,0,0,0,0,18,3,195,23,0
CMR,1976,0,0,0,0,4,4,198,13,0
CMR,1980,0,0,0,0,29,5,203,5,0
CMR,1984,0,0,1,1,56,6,221,18,0
CMR,1988,0,0,0,0,21,7,237,17,0
CMR,1992,0,0,0,0,12,8,257,20,0
CMR,1996,0,0,0,0,19,9,271,16,0
CMR,2000,1,0,0,1,22,10,300,33,0
CMR,2004,1,0,0,1,19,11,301,3,0
CMR,2008,1,0,0,1,32,12,302,5,0
CMR,2012,0,0,0,0,32,13,302,3,0
CMR,2016,0,0,0,0,22,14,306,5,0
CMR,2020,0,0,0,0,12,15,339,34,0
CMR,2024,0,0,0,0,6,16,329,6,0
COD,1968,0,0,0,0,8,1,172,13,0
COD,1984,0,0,0,0,9,2,221,18,0
COD,1988,0,0,0,0,21,3,237,17,0
COD,1992,0,0,0,0,19,4,257,20,0
COD,1996,0,0,0,0,14,5,271,16,0
COD,2000,0,0,0,0,3,6,300,33,0
COD,2004,0,0,0,0,6,7,301,3,0
COD,2008,0,0,0,0,5,8,302,5,0
COD,2012,0,0,0,0,4,9,302,3,0
COD,2016,0,0,0,0,4,10,306,5,0
COD,2020,0,0,0,0,7,11,339,34,0
COD,2024,0,0,0,0,6,12,329,6,0
COK,1988,0,0,0,0,8,1,237,17,0
COK,1992,0,0,0,0,2,2,257,20,0
COK,1996,0,0,0,0,3,3,271,16,0
COK,2000,0,0,0,0,2,4,300,33,0
COK,2004,0,0,0,0,3,5,301,3,0
COK,2008,0,0,0,0,4,6,302,5,0
COK,2012,0,0,0,0,9,7,302,3,0
COK,2016,0,0,0,0,9,8,306,5,0
COK,2020,0,0,0,0,9,9,339,34,0
COK,2024,0,0,0,0,2,10,329,6,0
COL,1900,0,1,0,1,1,1,97,65,1
COL,1932,0,0,0,0,2,2,117,9,0
COL,1936,0,0,0,0,6,3,129,14,0
COL,1948,0,0,0,0,11,4,136,9,0
COL,1956,0,0,0,0,47,5,151,2,0
COL,1960,0,0,0,0,23,6,150,4,0
COL,1964,0,0,0,0,40,7,163,13,0
COL,1968,0,0,0,0,70,8,172,13,0
COL,1972,0,1,2,3,75,9,195,23,0
COL,1976,0,0,0,0,44,10,198,13,0
COL,1980,0,0,0,0,28,11,203,5,0
COL,1984,0,1,0,1,48,12,221,18,0
COL,1988,0,0,1,1,57,13,237,17,0
COL,1992,0,0,1,1,61,14,257,20,0
COL,1996,0,0,0,0,62,15,271,16,0
COL,2000,1,0,0,1,54,16,300,33,0
COL,2004,0,0,2,2,71,17,301,3,0
COL,2008,0,1,1,2,90,18,302,5,0
COL,2012,1,3,4,8,120,19,302,3,0
COL,2016,3,2,3,8,157,20,306,5,0
COL,2020,0,4,1,5,77,21,339,34,0
COL,2024,0,3,1,4,105,22,329,6,0
COM,1996,0,0,0,0,4,1,271,16,0
COM,2000,0,0,0,0,2,2,300,33,0
COM,2004,0,0,0,0,3,3,301,3,0
COM,2008,0,0,0,0,3,4,302,5,0
COM,2012,0,0,0,0,3,5,302,3,0
COM,2016,0,0,0,0,4,6,306,5,0
COM,2020,0,0,0,0,3,7,339,34,0
COM,2024,0,0,0,0,5,8,329,6,0
CPV,1996,0,0,0,0,3,1,271,16,0
CPV,2000,0,0,0,0,2,2,300,33,0
CPV,2004,0,0,0,0,3,3,301,3,0
CPV,2008,0,0,0,0,2,4,302,5,0
CPV,2012,0,0,0,0,3,5,302,3,0
CPV,2016,0,0,0,0,5,6,306,5,0
CPV,2020,0,0,0,0,6,7,339,34,0
CPV,2024,0,0,1,1,7,8,329,6,1
CRC,1936,0,0,0,0,1,1,129,14,0
CRC,1964,0,0,0,0,2,2,163,13,0
CRC,1968,0,0,0,0,27,3,172,13,0
CRC,1972,0,0,0,0,4,4,195,23,0
CRC,1976,0,0,0,0,10,5,198,13,0
CRC,1980,0,0,0,0,37,6,203,5,0
CRC,1984,0,0,0,0,32,7,221,18,0
CRC,1988,0,1,0,1,33,8,237,17,1
CRC,1992,0,0,0,0,20,9,257,20,0
CRC,1996,1,0,0,1,13,10,271,16,0
CRC,2000,0,0,2,2,9,11,300,33,0
CRC,2004,0,0,0,0,21,12,301,3,0
CRC,2008,0,0,0,0,8,13,302,5,0
CRC,2012,0,0,0,0,11,14,302,3,0
CRC,2016,0,0,0,0,12,15,306,5,0
CRC,2020,0,0,0,0,18,16,339,34,0
CRC,2024,0,0,0,0,6,17,329,6,0
CRO,1992,0,1,2,3,34,1,257,20,1
CRO,1996,1,1,0,2,91,2,271,16,0
CRO,2000,1,0,1,2,100,3,300,33,0
CRO,2004,1,2,2,5,84,4,301,3,0
CRO,2008,0,2,3,5,125,5,302,5,0
CRO,2012,3,1,2,6,89,6,302,3,0
CRO,2016,5,3,2,10,79,7,306,5,0
CRO,2020,3,3,2,8,71,8,339,34,0
CRO,2024,2,2,3,7,72,9,329,6,0
CRT,1906,0,0,0,0,11,1,76,27,0
CUB,1900,1,1,0,2,2,1,97,65,1
CUB,1904,4,0,0,4,5,2,95,36,0
CUB,1924,0,0,0,0,13,3,126,12,0
CUB,1928,0,0,0,0,1,4,109,2,0
CUB,1932,0,0,0,0,3,5,117,9,0
CUB,1948,0,1,0,1,111,6,136,9,0
CUB,1952,0,0,0,0,57,7,149,13,0
CUB,1956,0,0,0,0,24,8,151,2,0
CUB,1960,0,0,0,0,21,9,150,4,0
CUB,1964,0,1,0,1,76,10,163,13,0
CUB,1968,0,4,0,4,221,11,172,13,0
CUB,1972,3,1,4,8,187,12,195,23,0
CUB,1976,6,4,3,13,183,13,198,13,0
CUB,1980,8,7,5,20,288,14,203,5,0
CUB,1992,14,6,11,31,158,15,257,20,0
CUB,1996,9,8,8,25,148,16,271,16,0
CUB,2000,11,11,7,29,235,17,300,33,0
CUB,2004,9,7,11,27,142,18,301,3,0
CUB,2008,2,11,11,24,148,19,302,5,0
CUB,2012,5,3,6,14,118,20,302,3,0
CUB,2016,5,2,4,11,143,21,306,5,0
CUB,2020,7,3,5,15,81,22,339,34,0
CUB,2024,2,1,6,9,69,23,329,6,0
CYP,1980,0,0,0,0,15,1,203,5,0
CYP,1984,0,0,0,0,12,2,221,18,0
CYP,1988,0,0,0,0,11,3,237,17,0
CYP,1992,0,0,0,0,19,4,257,20,0
CYP,1996,0,0,0,0,24,5,271,16,0
CYP,2000,0,0,0,0,24,6,300,33,0
CYP,2004,0,0,0,0,21,7,301,3,0
CYP,2008,0,0,0,0,18,8,302,5,0
CYP,2012,0,1,0,1,13,9,302,3,1
CYP,2016,0,0,0,0,21,10,306,5,0
CYP,2020,0,0,0,0,23,11,339,34,0
CYP,2024,0,1,0,1,23,12,329,6,0
CZE,1996,4,3,4,11,167,1,271,16,1
CZE,2000,2,3,3,8,161,2,300,33,0
CZE,2004,1,3,5,9,167,3,301,3,0
CZE,2008,3,3,0,6,157,4,302,5,0
CZE,2012,4,3,3,10,155,5,302,3,0
CZE,2016,1,2,7,10,130,6,306,5,0
CZE,2020,4,4,3,11,149,7,339,34,0
CZE,2024,3,0,2,5,145,8,329,6,0
DEN,1896,1,2,3,6,15,1,43,43,1
DEN,1900,2,3,2,7,34,2,97,65,0
DEN,1906,3,2,1,6,40,3,76,27,0
DEN,1908,0,2,3,5,95,4,110,44,0
DEN,1912,1,6,5,12,158,5,102,26,0
DEN,1920,3,9,1,13,188,6,156,58,0
DEN,1924,2,6,3,11,155,7,126,12,0
DEN,1928,3,2,4,9,116,8,109,2,0
DEN,1932,0,5,3,8,91,9,117,9,0
DEN,1936,0,2,3,5,172,10,129,14,0
DEN,1948,5,8,9,22,224,11,136,9,0
DEN,1952,2,1,3,6,198,12,149,13,0
DEN,1956,1,2,1,4,49,13,151,2,0
DEN,1960,2,3,1,6,92,14,150,4,0
DEN,1964,2,1,3,6,65,15,163,13,0
DEN,1968,1,4,3,8,84,16,172,13,0
DEN,1972,1,0,0,1,155,17,195,23,0
DEN,1976,1,0,2,3,76,18,198,13,0
DEN,1980,2,1,2,5,57,19,203,5,0
DEN,1984,0,3,3,6,67,20,221,18,0
DEN,1988,2,1,1,4,127,21,237,17,0
DEN,1992,1,1,4,6,136,22,257,20,0
DEN,1996,4,1,1,6,128,23,271,16,0
DEN,2000,2,3,1,6,105,24,300,33,0
DEN,2004,2,1,5,8,94,25,301,3,0
DEN,2008,2,2,3,7,96,26,302,5,0
DEN,2012,2,4,3,9,142,27,302,3,0
DEN,2016,2,6,7,15,117,28,306,5,0
DEN,2020,3,4,4,11,116,29,339,34,0
DEN,2024,2,2,5,9,129,30,329,6,0
DJI,1984,0,0,0,0,3,1,221,18,0
DJI,1988,0,0,1,1,6,2,237,17,1
DJI,1992,0,0,0,0,8,3,257,20,0
DJI,1996,0,0,0,0,5,4,271,16,0
DJI,2000,0,0,0,0,2,5,300,33,0
DJI,2008,0,0,0,0,2,6,302,5,0
DJI,2012,0,0,0,0,4,7,302,3,0
DJI,2016,0,0,0,0,8,8,306,5,0
DJI,2020,0,0,0,0,5,9,339,34,0
DJI,2024,0,0,0,0,7,10,329,6,0
DMA,1996,0,0,0,0,6,1,271,16,0
DMA,2000,0,0,0,0,4,2,300,33,0
DMA,2004,0,0,0,0,2,3,301,3,0
DMA,2008,0,0,0,0,2,4,302,5,0
DMA,2012,0,0,0,0,2,5,302,3,0
DMA,2016,0,0,0,0,2,6,306,5,0
DMA,2020,0,0,0,0,2,7,339,34,0
DMA,2024,1,0,0,1,4,8,329,6,1
DOM,1964,0,0,0,0,1,1,163,13,0
DOM,1968,0,0,0,0,24,2,172,13,0
DOM,1972,0,0,0,0,5,3,195,23,0
DOM,1976,0,0,0,0,11,4,198,13,0
DOM,1980,0,0,0,0,7,5,203,5,0
DOM,1984,0,0,1,1,24,6,221,18,1
DOM,1988,0,0,0,0,18,7,237,17,0
DOM,1992,0,0,0,0,32,8,257,20,0
DOM,1996,0,0,0,0,16,9,271,16,0
DOM,2000,0,0,0,0,13,10,300,33,0
DOM,2004,1,0,0,1,33,11,301,3,0
DOM,2008,1,1,0,2,27,12,302,5,0
DOM,2012,1,1,0,2,36,13,302,3,0
DOM,2016,0,0,1,1,30,14,306,5,0
DOM,2020,0,3,2,5,42,15,339,34,0
DOM,2024,1,0,2,3,64,16,329,6,0
ECU,1924,0,0,0,0,4,1,126,12,0
ECU,1968,0,0,0,0,41,2,172,13,0
ECU,1972,0,0,0,0,4,3,195,23,0
ECU,1976,0,0,0,0,8,4,198,13,0
ECU,1980,0,0,0,0,16,5,203,5,0
ECU,1984,0,0,0,0,15,6,221,18,0
ECU,1988,0,0,0,0,15,7,237,17,0
ECU,1992,0,0,0,0,15,8,257,20,0
ECU,1996,1,0,0,1,28,9,271,16,1
ECU,2000,0,0,0,0,11,10,300,33,0
ECU,2004,0,0,0,0,18,11,301,3,0
ECU,2008,0,1,0,1,26,12,302,5,0
ECU,2012,0,0,0,0,36,13,302,3,0
ECU,2016,0,0,0,0,40,14,306,5,0
ECU,2020,2,1,0,3,52,15,339,34,0
ECU,2024,1,2,2,5,46,16,329,6,0
EGY,1906,0,0,0,0,5,1,76,27,0
EGY,1920,0,0,0,0,22,2,156,58,0
EGY,1924,0,0,0,0,30,3,126,12,0
EGY,1928,2,1,1,4,43,4,109,2,1
EGY,1936,2,1,2,5,66,5,129,14,0
EGY,1948,2,2,1,5,166,6,136,9,0
EGY,1952,0,0,1,1,196,7,149,13,0
EGY,1956,0,0,0,0,6,8,151,2,0
EGY,1964,0,0,0,0,83,9,163,13,0
EGY,1968,0,0,0,0,35,10,172,13,0
EGY,1972,0,0,0,0,26,11,195,23,0
EGY,1976,0,0,0,0,26,12,198,13,0
EGY,1984,0,1,0,1,148,13,221,18,0
EGY,1988,0,0,0,0,59,14,237,17,0
EGY,1992,0,0,0,0,83,15,257,20,0
EGY,1996,0,0,0,0,33,16,271,16,0
EGY,2000,0,0,0,0,103,17,300,33,0
EGY,2004,1,1,3,5,104,18,301,3,0
EGY,2008,0,0,1,1,116,19,302,5,0
EGY,2012,0,2,0,2,132,20,302,3,0
EGY,2016,0,0,3,3,137,21,306,5,0
EGY,2020,1,1,4,6,195,22,339,34,0
EGY,2024,1,1,1,3,207,23,329,6,0
EOR,2020,0,0,0,0,35,1,339,34,0
EOR,2024,0,0,1,1,44,2,329,6,1
ERI,2000,0,0,0,0,3,1,300,33,0
ERI,2004,0,0,1,1,5,2,301,3,1
ERI,2008,0,0,0,0,11,3,302,5,0
ERI,2012,0,0,0,0,12,4,302,3,0
ERI,2016,0,0,0,0,12,5,306,5,0
ERI,2020,0,0,0,0,14,6,339,34,0
ERI,2024,0,0,0,0,12,7,329,6,0
ESA,1932,0,0,0,0,4,1,117,9,0
ESA,1968,0,0,0,0,104,2,172,13,0
ESA,1972,0,0,0,0,18,3,195,23,0
ESA,1984,0,0,0,0,15,4,221,18,0
ESA,1988,0,0,0,0,7,5,237,17,0
ESA,1992,0,0,0,0,6,6,257,20,0
ESA,1996,0,0,0,0,10,7,271,16,0
ESA,2000,0,0,0,0,10,8,300,33,0
ESA,2004,0,0,0,0,9,9,301,3,0
ESA,2008,0,0,0,0,14,10,302,5,0
ESA,2012,0,0,0,0,11,11,302,3,0
ESA,2016,0,0,0,0,10,12,306,5,0
ESA,2020,0,0,0,0,7,13,339,34,0
ESA,2024,0,0,0,0,9,14,329,6,0
ESP,1900,1,0,0,1,11,1,97,65,1
ESP,1920,0,2,0,2,90,2,156,58,0
ESP,1924,0,0,0,0,151,3,126,12,0
ESP,1928,1,0,0,1,104,4,109,2,0
ESP,1932,0,0,1,1,8,5,117,9,0
ESP,1948,0,1,0,1,82,6,136,9,0
ESP,1952,0,1,0,1,42,7,149,13,0
ESP,1956,0,0,0,0,12,8,151,2,0
ESP,1960,0,0,1,1,225,9,150,4,0
ESP,1964,0,0,0,0,67,10,163,13,0
ESP,1968,0,0,0,0,137,11,172,13,0
ESP,1972,0,0,1,1,162,12,195,23,0
ESP,1976,0,2,0,2,156,13,198,13,0
ESP,1980,1,3,2,6,193,14,203,5,0
ESP,1984,1,2,2,5,243,15,221,18,0
ESP,1988,1,1,2,4,316,16,237,17,0
ESP,1992,13,7,2,22,490,17,257,20,0
ESP,1996,5,6,6,17,335,18,271,16,0
ESP,2000,3,3,5,11,400,19,300,33,0
ESP,2004,3,11,6,20,413,20,301,3,0
ESP,2008,5,10,3,18,303,21,302,5,0
ESP,2012,3,10,4,17,293,22,302,3,0
ESP,2016,7,4,6,17,335,23,306,5,0
ESP,2020,3,8,6,17,376,24,339,34,0
ESP,2024,5,4,9,18,461,25,329,6,0
EST,1920,1,2,0,3,20,1,156,58,1
EST,1924,1,1,4,6,47,2,126,12,0
EST,1928,2,1,2,5,19,3,109,2,0
EST,1932,0,0,0,0,3,4,117,9,0
EST,1936,2,2,3,7,36,5,129,14,0
EST,1992,1,0,1,2,45,6,257,20,0
EST,1996,0,0,0,0,52,7,271,16,0
EST,2000,1,0,2,3,41,8,300,33,0
EST,2004,0,1,2,3,45,9,301,3,0
EST,2008,1,1,0,2,52,10,302,5,0
EST,2012,0,1,1,2,36,11,302,3,0
EST,2016,0,0,1,1,46,12,306,5,0
EST,2020,1,0,1,2,39,13,339,34,0
EST,2024,0,0,0,0,26,14,329,6,0
ETH,1956,0,0,0,0,30,1,151,2,0
ETH,1960,1,0,0,1,15,2,150,4,1
ETH,1964,1,0,0,1,19,3,163,13,0
ETH,1968,1,1,0,2,26,4,172,13,0
ETH,1972,0,0,2,2,40,5,195,23,0
ETH,1980,2,0,2,4,48,6,203,5,0
ETH,1992,1,0,2,3,24,7,257,20,0
ETH,1996,2,0,1,3,19,8,271,16,0
ETH,2000,4,1,3,8,27,9,300,33,0
ETH,2004,2,3,2,7,27,10,301,3,0
ETH,2008,4,1,2,7,29,11,302,5,0
ETH,2012,3,1,3,7,34,12,302,3,0
ETH,2016,1,2,5,8,38,13,306,5,0
ETH,2020,1,1,2,4,38,14,339,34,0
ETH,2024,1,3,0,4,35,15,329,6,0
EUN,1992,45,38,29,112,542,1,257,20,1
FIJ,1956,0,0,0,0,5,1,151,2,0
FIJ,1960,0,0,0,0,3,2,150,4,0
FIJ,1968,0,0,0,0,1,3,172,13,0
FIJ,1972,0,0,0,0,4,4,195,23,0
FIJ,1976,0,0,0,0,5,5,198,13,0
FIJ,1984,0,0,0,0,26,6,221,18,0
FIJ,1988,0,0,0,0,41,7,237,17,0
FIJ,1992,0,0,0,0,36,8,257,20,0
FIJ,1996,0,0,0,0,21,9,271,16,0
FIJ,2000,0,0,0,0,9,10,300,33,0
FIJ,2004,0,0,0,0,9,11,301,3,0
FIJ,2008,0,0,0,0,6,12,302,5,0
FIJ,2012,0,0,0,0,9,13,302,3,0
FIJ,2016,1,0,0,1,41,14,306,5,1
FIJ,2020,1,0,1,2,8,15,339,34,0
FIJ,2024,0,1,0,1,23,16,329,6,0
FIN,1906,2,1,1,4,18,1,76,27,1
FIN,1908,1,1,3,5,69,2,110,44,0
FIN,1912,9,8,9,26,188,3,102,26,0
FIN,1920,15,10,9,34,118,4,156,58,0
FIN,1924,14,13,10,37,238,5,126,12,0
FIN,1928,8,8,9,25,132,6,109,2,0
FIN,1932,5,8,12,25,62,7,117,9,0
FIN,1936,8,6,6,20,179,8,129,14,0
FIN,1948,8,8,6,22,204,9,136,9,0
FIN,1952,6,3,13,22,394,10,149,13,0
FIN,1956,3,1,11,15,136,11,151,2,0
FIN,1960,1,1,3,5,218,12,150,4,0
FIN,1964,3,0,2,5,151,13,163,13,0
FIN,1968,1,2,1,4,126,14,172,13,0
FIN,1972,3,1,4,8,131,15,195,23,0
FIN,1976,4,2,0,6,108,16,198,13,0
FIN,1980,3,1,4,8,124,17,203,5,0
FIN,1984,4,2,6,12,107,18,221,18,0
FIN,1988,1,1,2,4,101,19,237,17,0
FIN,1992,1,2,2,5,128,20,257,20,0
FIN,1996,1,2,1,4,105,21,271,16,0
FIN,2000,2,1,1,4,87,22,300,33,0
FIN,2004,0,2,0,2,67,23,301,3,0
FIN,2008,1,1,2,4,69,24,302,5,0
FIN,2012,0,1,2,3,67,25,302,3,0
FIN,2016,0,0,1,1,67,26,306,5,0
FIN,2020,0,0,2,2,49,27,339,34,0
FIN,2024,0,0,0,0,62,28,329,6,0
FRA,1896,5,4,2,11,26,1,43,43,1
FRA,1900,28,40,34,102,938,2,97,65,0
FRA,1904,0,2,0,2,2,3,95,36,0
FRA,1906,15,10,16,41,151,4,76,27,0
FRA,1908,5,5,9,19,298,5,110,44,0
FRA,1912,7,5,3,15,221,6,102,26,0
FRA,1920,9,20,13,42,353,7,156,58,0
FRA,1924,14,14,12,40,566,8,126,12,0
FRA,1928,7,12,6,25,397,9,109,2,0
FRA,1932,11,5,4,20,139,10,117,9,0
FRA,1936,7,6,6,19,278,11,129,14,0
FRA,1948,11,6,15,32,393,12,136,9,0
FRA,1952,6,6,6,18,386,13,149,13,0
FRA,1956,4,4,6,14,208,14,151,2,0
FRA,1960,0,2,3,5,356,15,150,4,0
FRA,1964,1,8,6,15,198,16,163,13,0
FRA,1968,7,3,5,15,299,17,172,13,0
FRA,1972,2,4,7,13,347,18,195,23,0
FRA,1976,2,3,4,9,291,19,198,13,0
FRA,1980,6,5,3,14,185,20,203,5,0
FRA,1984,5,7,16,28,315,21,221,18,0
FRA,1988,6,4,6,16,400,22,237,17,0
FRA,1992,8,5,16,29,458,23,257,20,0
FRA,1996,15,7,15,37,439,24,271,16,0
FRA,2000,13,14,11,38,442,25,300,33,0
FRA,2004,11,9,13,33,441,26,301,3,0
FRA,2008,7,16,18,41,412,27,302,5,0
FRA,2012,11,11,13,35,379,28,302,3,0
FRA,2016,10,18,14,42,458,29,306,5,0
FRA,2020,10,12,11,33,430,30,339,34,0
FRA,2024,16,26,22,64,678,31,329,6,0
FRG,1968,5,11,10,26,407,1,172,13,1
FRG,1972,13,11,16,40,525,2,195,23,0
FRG,1976,10,12,17,39,413,3,198,13,0
FRG,1984,17,19,23,59,472,4,221,18,0
FRG,1988,11,14,15,40,441,5,237,17,0
FSM,2000,0,0,0,0,5,1,300,33,0
FSM,2004,0,0,0,0,5,2,301,3,0
FSM,2008,0,0,0,0,5,3,302,5,0
FSM,2012,0,0,0,0,6,4,302,3,0
FSM,2016,0,0,0,0,5,5,306,5,0
FSM,2020,0,0,0,0,3,6,339,34,0
FSM,2024,0,0,0,0,3,7,329,6,0
GAB,1972,0,0,0,0,1,1,195,23,0
GAB,1984,0,0,0,0,4,2,221,18,0
GAB,1988,0,0,0,0,2,3,237,17,0
GAB,1992,0,0,0,0,5,4,257,20,0
GAB,1996,0,0,0,0,9,5,271,16,0
GAB,2000,0,0,0,0,6,6,300,33,0
GAB,2004,0,0,0,0,5,7,301,3,0
GAB,2008,0,0,0,0,4,8,302,5,0
GAB,2012,0,1,0,1,21,9,302,3,1
GAB,2016,0,0,0,0,6,10,306,5,0
GAB,2020,0,0,0,0,5,11,339,34,0
GAB,2024,0,0,0,0,5,12,329,6,0
GAM,1984,0,0,0,0,16,1,221,18,0
GAM,1988,0,0,0,0,6,2,237,17,0
GAM,1992,0,0,0,0,8,3,257,20,0
GAM,1996,0,0,0,0,12,4,271,16,0
GAM,2000,0,0,0,0,2,5,300,33,0
GAM,2004,0,0,0,0,3,6,301,3,0
GAM,2008,0,0,0,0,3,7,302,5,0
GAM,2012,0,0,0,0,2,8,302,3,0
GAM,2016,0,0,0,0,4,9,306,5,0
GAM,2020,0,0,0,0,5,10,339,34,0
GAM,2024,0,0,0,0,8,11,329,6,0
GBR,1896,3,3,3,9,25,1,43,43,1
GBR,1900,19,11,12,42,80,2,97,65,0
GBR,1904,1,1,0,2,6,3,95,36,0
GBR,1906,8,12,5,25,99,4,76,27,0
GBR,1908,56,50,37,143,747,5,110,44,0
GBR,1912,10,15,16,41,332,6,102,26,0
GBR,1920,14,16,13,43,277,7,156,58,0
GBR,1924,9,14,12,35,399,8,126,12,0
GBR,1928,4,11,7,22,318,9,109,2,0
GBR,1932,5,7,5,17,152,10,117,9,0
GBR,1936,4,7,3,14,228,11,129,14,0
GBR,1948,4,16,7,27,556,12,136,9,0
GBR,1952,1,2,8,11,381,13,149,13,0
GBR,1956,6,7,11,24,261,14,151,2,0
GBR,1960,2,6,12,20,381,15,150,4,0
GBR,1964,4,12,2,18,291,16,163,13,0
GBR,1968,5,5,3,13,322,17,172,13,0
GBR,1972,4,5,9,18,422,18,195,23,0
GBR,1976,3,5,5,13,334,19,198,13,0
GBR,1980,5,7,9,21,302,20,203,5,0
GBR,1984,5,11,21,37,475,21,221,18,0
GBR,1988,5,10,9,24,442,22,237,17,0
GBR,1992,5,3,12,20,482,23,257,20,0
GBR,1996,1,8,6,15,380,24,271,16,0
GBR,2000,11,10,7,28,389,25,300,33,0
GBR,2004,9,9,12,30,333,26,301,3,0
GBR,2008,19,13,16,48,387,27,302,5,0
GBR,2012,29,17,19,65,623,28,302,3,0
GBR,2016,27,23,17,67,400,29,306,5,0
GBR,2020,22,21,22,65,472,30,339,34,0
GBR,2024,13,22,28,63,440,31,329,6,0
GBS,1996,0,0,0,0,3,1,271,16,0
GBS,2000,0,0,0,0,3,2,300,33,0
GBS,2004,0,0,0,0,3,3,301,3,0
GBS,2008,0,0,0,0,3,4,302,5,0
GBS,2012,0,0,0,0,4,5,302,3,0
GBS,2016,0,0,0,0,5,6,306,5,0
GBS,2020,0,0,0,0,4,7,339,34,0
GBS,2024,0,0,0,0,6,8,329,6,0
GDR,1968,9,9,7,25,319,1,172,13,1
GDR,1972,20,23,23,66,369,2,195,23,0
GDR,1976,40,25,25,90,302,3,198,13,0
GDR,1980,47,37,42,126,357,4,203,5,0
GDR,1988,37,35,30,102,323,5,237,17,0
GEO,1996,0,0,2,2,42,1,271,16,1
GEO,2000,0,0,6,6,47,2,300,33,0
GEO,2004,2,2,0,4,39,3,301,3,0
GEO,2008,3,0,3,6,38,4,302,5,0
GEO,2012,1,3,3,7,36,5,302,3,0
GEO,2016,2,1,4,7,45,6,306,5,0
GEO,2020,2,5,1,8,36,7,339,34,0
GEO,2024,3,3,1,7,38,8,329,6,0
GEQ,1984,0,0,0,0,5,1,221,18,0
GEQ,1988,0,0,0,0,7,2,237,17,0
GEQ,1992,0,0,0,0,8,3,257,20,0
GEQ,1996,0,0,0,0,8,4,271,16,0
GEQ,2000,0,0,0,0,4,5,300,33,0
GEQ,2004,0,0,0,0,2,6,301,3,0
GEQ,2008,0,0,0,0,3,7,302,5,0
GEQ,2012,0,0,0,0,2,8,302,3,0
GEQ,2016,0,0,0,0,1,9,306,5,0
GEQ,2020,0,0,0,0,3,10,339,34,0
